tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries
877,0,0.16666666666666666,0.16666666666666666,0.041666666666666664,,0.4583333333333333,,,,21.125,1,3,24
878,0,0.19230769230769232,0.19230769230769232,0.038461538461538464,,0.5769230769230769,,,,21,0,5,26
879,0,0.2631578947368421,0.2631578947368421,0.10526315789473684,,0.5263157894736842,,,,21,0,13,19
880,0,0.3902439024390244,0.3902439024390244,0.07317073170731707,,0.36585365853658536,,,,21,1,3,41
881,0,0.25,0.25,0.17857142857142858,,0.42857142857142855,,,,21,0,1,28
882,0,0.3870967741935484,0.3870967741935484,0.03225806451612903,,0.2903225806451613,,,,21,0,1,31
883,0,0.2647058823529412,0.2647058823529412,0.058823529411764705,,0.6176470588235294,,,,21.323529411764707,2,5,34
884,0,0.3333333333333333,0.3333333333333333,0.08333333333333333,,0.375,,,,23,0,17,24
885,0,0.4074074074074074,0.4074074074074074,0.0,,0.5185185185185185,,,,21,0,6,27
886,0,0.27586206896551724,0.27586206896551724,0.13793103448275862,,0.3793103448275862,,,,23.275862068965516,1,14,29
887,0,0.20689655172413793,0.20689655172413793,0.06896551724137931,,0.6206896551724138,,,,21,1,5,29
888,0,0.19230769230769232,0.19230769230769232,0.15384615384615385,,0.5769230769230769,,,,21.846153846153847,6,4,26
889,0,0.24,0.24,0.04,,0.6,,,,21,0,1,25
890,0,0.4090909090909091,0.4090909090909091,0.09090909090909091,,0.36363636363636365,,,,21,0,3,22
891,0,0.3333333333333333,0.3333333333333333,0.14285714285714285,,0.38095238095238093,,,,21,1,3,21
892,0,0.391304347826087,0.391304347826087,0.17391304347826086,,0.391304347826087,,,,21,0,1,23
893,0,0.40625,0.40625,0.125,,0.375,,,,21.09375,2,4,32
894,0,0.2903225806451613,0.2903225806451613,0.0967741935483871,,0.4838709677419355,,,,21.451612903225808,2,5,31
895,0,0.41935483870967744,0.41935483870967744,0.06451612903225806,,0.3870967741935484,,,,21,0,2,31
896,0,0.45454545454545453,0.45454545454545453,0.0,,0.3181818181818182,,,,21,0,15,22
897,0,0.36,0.36,0.16,,0.36,,,,21,1,11,25
898,0,0.4583333333333333,0.4583333333333333,0.08333333333333333,,0.2916666666666667,,,,21,0,4,24
899,0,0.4666666666666667,0.4666666666666667,0.03333333333333333,,0.26666666666666666,,,,21,0,8,30
900,0,0.3333333333333333,0.3333333333333333,0.1111111111111111,,0.37037037037037035,,,,23.074074074074073,1,21,27
901,0,0.4074074074074074,0.4074074074074074,0.037037037037037035,,0.2962962962962963,,,,21.40740740740741,1,11,27
902,0,0.2413793103448276,0.2413793103448276,0.06896551724137931,,0.5172413793103449,,,,21,0,12,29
903,0,0.4375,0.4375,0.125,,0.3125,,,,21,0,4,32
904,0,0.47368421052631576,0.47368421052631576,0.0,,0.42105263157894735,,,,21,0,1,19
905,0,0.5,0.5,0.2,,0.3,,,,21.45,2,7,20
906,0,0.34782608695652173,0.34782608695652173,0.08695652173913043,,0.34782608695652173,,,,22.695652173913043,6,7,23
907,0,0.5666666666666667,0.5666666666666667,0.1,,0.3,,,,21,0,6,30
908,0,0.2857142857142857,0.2857142857142857,0.047619047619047616,,0.47619047619047616,,,,21,0,12,21
909,0,0.5714285714285714,0.5714285714285714,0.07142857142857142,,0.32142857142857145,,,,21,0,1,28
910,0,0.34782608695652173,0.34782608695652173,0.043478260869565216,,0.4782608695652174,,,,23,0,15,23
911,0,0.3125,0.3125,0.15625,,0.3125,,,,21,1,9,32
912,0,0.4074074074074074,0.4074074074074074,0.07407407407407407,,0.4074074074074074,,,,21,0,6,27
913,0,0.39285714285714285,0.39285714285714285,0.07142857142857142,,0.42857142857142855,,,,21.035714285714285,2,6,28
914,0,0.391304347826087,0.391304347826087,0.0,,0.5217391304347826,,,,21,0,15,23
915,0,0.2692307692307692,0.2692307692307692,0.23076923076923078,,0.46153846153846156,,,,22,2,13,26
916,0,0.45,0.45,0.0,,0.35,,,,21,0,2,20
917,0,0.42857142857142855,0.42857142857142855,0.02857142857142857,,0.37142857142857144,,,,21,1,11,35
918,0,0.2222222222222222,0.2222222222222222,0.14814814814814814,,0.37037037037037035,,,,21,0,3,27
919,0,0.4375,0.4375,0.0,,0.46875,,,,21,0,9,32
920,0,0.34285714285714286,0.34285714285714286,0.05714285714285714,,0.5142857142857142,,,,23.2,1,36,35
921,0,0.3333333333333333,0.3333333333333333,0.15151515151515152,,0.3939393939393939,,,,21,0,2,33
922,0,0.39285714285714285,0.39285714285714285,0.17857142857142858,,0.25,,,,21.035714285714285,1,15,28
923,0,0.35294117647058826,0.35294117647058826,0.058823529411764705,,0.4117647058823529,,,,21.764705882352942,2,13,34
924,0,0.39285714285714285,0.39285714285714285,0.10714285714285714,,0.35714285714285715,,,,21,0,5,28
925,0,0.19444444444444445,0.19444444444444445,0.1388888888888889,,0.5,,,,21,0,2,36
926,0,0.2608695652173913,0.2608695652173913,0.08695652173913043,,0.4782608695652174,,,,21,0,12,23
927,0,0.23529411764705882,0.23529411764705882,0.08823529411764706,,0.5588235294117647,,,,21.941176470588236,6,13,34
928,0,0.35294117647058826,0.35294117647058826,0.11764705882352941,,0.4117647058823529,,,,21.294117647058822,2,11,17
929,0,0.5217391304347826,0.5217391304347826,0.0,,0.30434782608695654,,,,23,0,14,23
930,0,0.3225806451612903,0.3225806451612903,0.12903225806451613,,0.41935483870967744,,,,21,0,1,31
931,0,0.38235294117647056,0.38235294117647056,0.08823529411764706,,0.4411764705882353,,,,21,0,16,34
932,0,0.4,0.4,0.04,,0.48,,,,21.12,2,11,25
933,0,0.3125,0.3125,0.09375,,0.34375,,,,21,0,21,32
934,0,0.2857142857142857,0.2857142857142857,0.07142857142857142,,0.5,,,,21,0,6,28
935,0,0.15,0.15,0.05,,0.7,,,,21,0,4,20
936,0,0.35294117647058826,0.35294117647058826,0.0,,0.5294117647058824,,,,21.352941176470587,1,6,17
937,0,0.40625,0.40625,0.125,,0.4375,,,,21,0,27,32
938,0,0.3103448275862069,0.3103448275862069,0.06896551724137931,,0.3448275862068966,,,,21,1,8,29
939,0,0.32,0.32,0.16,,0.36,,,,21,0,4,25
940,0,0.3103448275862069,0.3103448275862069,0.13793103448275862,,0.4827586206896552,,,,21,1,2,29
941,0,0.3333333333333333,0.3333333333333333,0.08333333333333333,,0.4166666666666667,,,,22.541666666666668,6,11,24
