tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
877,none,none,benign,realistic,siggi.cloud,29,29,100.0,296.5712707042694,0,2026-01-09T19:43:38.203174,2026-01-09T19:48:34.774444,1,-1
878,none,none,benign,realistic,st3tobhixr49urtxk6rkchiyu.org,34,34,100.0,276.85328483581543,0,2026-01-09T19:43:38.926980,2026-01-09T19:48:15.780265,1,-1
879,none,none,benign,realistic,tplink-96d04660.gw,24,24,100.0,290.4539556503296,0,2026-01-09T19:43:39.495732,2026-01-09T19:48:29.949687,1,-1
880,none,none,benign,realistic,carpro-us.com,25,25,100.0,292.7791237831116,0,2026-01-09T19:43:40.191405,2026-01-09T19:48:32.970528,1,-1
881,none,none,benign,realistic,y5f1n4ygj4geoqll0jdxku3u.org,43,43,100.0,284.82420682907104,0,2026-01-09T19:43:41.953089,2026-01-09T19:48:26.777296,1,-1
882,none,none,benign,realistic,api.monobank.ua,23,23,100.0,294.65091013908386,0,2026-01-09T19:43:42.581512,2026-01-09T19:48:37.232422,1,-1
883,none,none,benign,realistic,4f9l1yhi558nnf14d5.net,25,25,100.0,271.0502600669861,0,2026-01-09T19:43:42.666029,2026-01-09T19:48:13.716289,1,-1
884,none,none,benign,realistic,lonelywifehookup.com,30,30,100.0,272.6938986778259,0,2026-01-09T19:43:44.216652,2026-01-09T19:48:16.910551,1,-1
885,none,none,benign,realistic,gmntelecom.com.br,27,27,100.0,277.4750442504883,0,2026-01-09T19:43:44.976304,2026-01-09T19:48:22.451349,1,-1
886,none,none,benign,realistic,azlb-haproxy-trans.softcoin.com,32,32,100.0,289.67562890052795,0,2026-01-09T19:43:46.346450,2026-01-09T19:48:36.022079,1,-1
887,none,none,benign,realistic,parusyug.ru,28,28,100.0,281.48225235939026,0,2026-01-09T19:43:47.266958,2026-01-09T19:48:28.749211,1,-1
888,none,none,benign,realistic,j4hd3ere7cnunvs9x4n.com,30,30,100.0,277.80763483047485,0,2026-01-09T19:43:47.745985,2026-01-09T19:48:25.553620,1,-1
889,none,none,benign,realistic,manual.ssp-group.azure.bmw.cloud,28,28,100.0,278.85673451423645,0,2026-01-09T19:43:49.440209,2026-01-09T19:48:28.296943,1,-1
890,none,none,benign,realistic,tplink-a0f5bddc.local,32,32,100.0,284.0234832763672,0,2026-01-09T19:43:49.504356,2026-01-09T19:48:33.527839,1,-1
891,none,none,benign,realistic,thirstyfornews.com,36,36,100.0,280.0934736728668,0,2026-01-09T19:43:52.315720,2026-01-09T19:48:32.409193,1,-1
892,none,none,benign,realistic,yousee.dk,24,24,100.0,281.2980763912201,0,2026-01-09T19:43:54.034487,2026-01-09T19:48:35.332564,1,-1
893,none,none,benign,realistic,dmedia.imgag.com,25,25,100.0,279.4203941822052,0,2026-01-09T19:43:54.790435,2026-01-09T19:48:34.210829,1,-1
894,none,none,benign,realistic,tplink-d4deba86.gw,31,31,100.0,272.49762654304504,0,2026-01-09T19:43:56.888204,2026-01-09T19:48:29.385830,1,-1
895,none,none,benign,realistic,eds.com,35,35,100.0,276.50982308387756,0,2026-01-09T19:44:00.068670,2026-01-09T19:48:36.578493,1,-1
896,none,none,benign,realistic,analytics-yla5mf56z8ws.msft.com,21,21,100.0,256.1799154281616,0,2026-01-09T19:44:08.813395,2026-01-09T19:48:24.993310,1,-1
897,none,none,benign,realistic,eds.com,30,30,100.0,288.539231300354,0,2026-01-09T19:48:37.850077,2026-01-09T19:53:26.389309,1,-1
898,none,none,benign,realistic,j4hd3ere7cnunvs9x4n.com,25,25,100.0,278.81255769729614,0,2026-01-09T19:48:38.513021,2026-01-09T19:53:17.325579,1,-1
899,none,none,benign,realistic,api.monobank.ua,18,18,100.0,284.14741683006287,0,2026-01-09T19:48:38.652884,2026-01-09T19:53:22.800301,1,-1
900,none,none,benign,realistic,parusyug.ru,38,38,100.0,293.3154354095459,0,2026-01-09T19:48:38.935719,2026-01-09T19:53:32.251155,1,-1
901,none,none,benign,realistic,tplink-96d04660.gw,28,28,100.0,272.74230098724365,0,2026-01-09T19:48:39.120364,2026-01-09T19:53:11.862665,1,-1
902,none,none,benign,realistic,azlb-haproxy-trans.softcoin.com,29,29,100.0,283.9564127922058,0,2026-01-09T19:48:39.677228,2026-01-09T19:53:23.633641,1,-1
903,none,none,benign,realistic,y5f1n4ygj4geoqll0jdxku3u.org,26,26,100.0,278.2767586708069,0,2026-01-09T19:48:40.439380,2026-01-09T19:53:18.716139,1,-1
904,none,none,benign,realistic,siggi.cloud,21,21,100.0,293.8707466125488,0,2026-01-09T19:48:40.736963,2026-01-09T19:53:34.607709,1,-1
905,none,none,benign,realistic,yousee.dk,19,19,100.0,285.5693576335907,0,2026-01-09T19:48:41.749551,2026-01-09T19:53:27.318909,1,-1
