tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
877,none,none,benign,realistic,one-possibility.click,39,39,100.0,299.1296648979187,0,2025-12-27T21:08:47.181174,2025-12-27T21:13:46.310839,1,-1
878,none,none,benign,realistic,bit.london-sport.net,22,22,100.0,297.77487659454346,0,2025-12-27T21:08:47.974549,2025-12-27T21:13:45.749426,1,-1
879,none,none,benign,realistic,putanyspb.com,32,32,100.0,292.30115032196045,0,2025-12-27T21:08:49.507385,2025-12-27T21:13:41.808536,1,-1
880,none,none,benign,realistic,btg.mambu-cloud.com,23,23,100.0,293.4704406261444,0,2025-12-27T21:08:49.726038,2025-12-27T21:13:43.196478,1,-1
881,none,none,benign,realistic,greaterbelize.com,31,31,100.0,286.82804226875305,0,2025-12-27T21:08:49.877060,2025-12-27T21:13:36.705102,1,-1
882,none,none,benign,realistic,ildk5aac.org,31,31,100.0,292.1389524936676,0,2025-12-27T21:08:50.416805,2025-12-27T21:13:42.555758,1,-1
883,none,none,benign,realistic,usb-smtp-outbound-1.mimecast.com,29,29,100.0,287.71654772758484,0,2025-12-27T21:08:51.356556,2025-12-27T21:13:39.073103,1,-1
884,none,none,benign,realistic,npv31h7h3s3e9tfyrr5c35ua9.org,31,31,100.0,287.9428279399872,0,2025-12-27T21:08:51.759537,2025-12-27T21:13:39.702365,1,-1
885,none,none,benign,realistic,www.bergfex.pl,17,17,100.0,276.87918281555176,0,2025-12-27T21:08:52.690985,2025-12-27T21:13:29.570168,1,-1
886,none,none,benign,realistic,grtz4ecoxrs.com,35,35,100.0,249.94094562530518,0,2025-12-27T21:08:52.753883,2025-12-27T21:13:02.694829,1,-1
887,none,none,benign,realistic,beacon-85mozemzqvpz.google.com,26,26,100.0,276.89176511764526,0,2025-12-27T21:08:53.798333,2025-12-27T21:13:30.690098,1,-1
888,none,none,benign,realistic,3claws.eu,33,33,100.0,287.0564606189728,0,2025-12-27T21:08:58.023801,2025-12-27T21:13:45.080262,1,-1
889,none,none,benign,realistic,bestauto59.ru,27,27,100.0,267.50849986076355,0,2025-12-27T21:08:58.535757,2025-12-27T21:13:26.044257,1,-1
890,none,none,benign,realistic,izzicasinosite1.top,30,30,100.0,279.2027323246002,0,2025-12-27T21:09:02.044031,2025-12-27T21:13:41.246763,1,-1
891,none,none,benign,realistic,americanexpressgiftcheque.com,28,28,100.0,275.12050199508667,0,2025-12-27T21:09:02.199658,2025-12-27T21:13:37.320160,1,-1
892,none,none,benign,realistic,777vulkanstarsy7.xyz,27,27,100.0,276.3701105117798,0,2025-12-27T21:09:02.900365,2025-12-27T21:13:39.270476,1,-1
