tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
541,none,none,benign,realistic,asmn.re.it,35,35,100.0,285.07023453712463,0,2025-12-23T19:24:50.895307,2025-12-23T19:29:35.965542,1,-1
542,none,none,benign,realistic,wmzmz0pruvbl3mv7hgmd8gdc.xyz,37,37,100.0,293.8782389163971,0,2025-12-23T19:24:51.333758,2025-12-23T19:29:45.211997,1,-1
543,none,none,benign,realistic,zgsnvxboye.gimkitconnect.com,28,28,100.0,295.92743253707886,0,2025-12-23T19:24:51.901761,2025-12-23T19:29:47.829193,1,-1
544,none,none,benign,realistic,a6.mylivechat.com,27,27,100.0,296.1926202774048,0,2025-12-23T19:24:52.550689,2025-12-23T19:29:48.743309,1,-1
545,none,none,benign,realistic,logos.fandom.com,25,10,40.0,287.5447106361389,0,2025-12-23T19:24:53.877646,2025-12-23T19:29:41.422357,1,-1
546,none,none,benign,realistic,xhcode.com,30,30,100.0,291.608247756958,0,2025-12-23T19:24:54.704788,2025-12-23T19:29:46.313035,1,-1
547,none,none,benign,realistic,123.cloudpt.me,21,21,100.0,286.9395401477814,0,2025-12-23T19:24:55.048685,2025-12-23T19:29:41.988225,1,-1
548,none,none,benign,realistic,companyshopgroup.co.uk,31,31,100.0,291.95771956443787,0,2025-12-23T19:24:56.076707,2025-12-23T19:29:48.034427,1,-1
549,none,none,benign,realistic,titanicbrewery.co.uk,30,30,100.0,263.80244636535645,0,2025-12-23T19:24:56.971994,2025-12-23T19:29:20.774441,1,-1
550,none,none,benign,realistic,elenaruvel.com,28,28,100.0,273.18639516830444,0,2025-12-23T19:24:58.385890,2025-12-23T19:29:31.572285,1,-1
551,none,none,benign,realistic,dszsp4b7rd79bmf7y.io,24,24,100.0,265.6414909362793,0,2025-12-23T19:24:59.496427,2025-12-23T19:29:25.137918,1,-1
552,none,none,benign,realistic,aio330.info,32,32,100.0,286.07998752593994,0,2025-12-23T19:25:00.176839,2025-12-23T19:29:46.256826,1,-1
553,none,none,benign,realistic,metrics-a7vplvzm5kok.msft.com,19,19,100.0,276.2734160423279,0,2025-12-23T19:25:00.440845,2025-12-23T19:29:36.714262,1,-1
554,none,none,benign,realistic,barisdental.com,32,32,100.0,284.17730379104614,0,2025-12-23T19:25:00.728838,2025-12-23T19:29:44.906142,1,-1
555,none,none,benign,realistic,fyfgb6l5.io,32,32,100.0,285.8481111526489,0,2025-12-23T19:25:01.916604,2025-12-23T19:29:47.764715,1,-1
556,none,none,benign,realistic,www.julianpie.com,28,28,100.0,245.83055782318115,0,2025-12-23T19:25:02.573355,2025-12-23T19:29:08.403913,1,-1
557,none,none,benign,realistic,5hn28b.xyz,31,31,100.0,275.4630665779114,0,2025-12-23T19:25:05.247097,2025-12-23T19:29:40.710164,1,-1
558,none,none,benign,realistic,cloud.swtor.com,34,34,100.0,266.94761967658997,0,2025-12-23T19:25:11.852535,2025-12-23T19:29:38.800154,1,-1
559,none,none,benign,realistic,weg.wiki,17,17,100.0,263.8511950969696,0,2025-12-23T19:25:13.972944,2025-12-23T19:29:37.824139,1,-1
560,none,none,benign,realistic,partner.microsoftonline.cn.cdnsvc.com,25,25,100.0,255.68997287750244,0,2025-12-23T19:25:19.718136,2025-12-23T19:29:35.408109,1,-1
561,none,none,benign,realistic,barisdental.com,30,30,100.0,296.8711967468262,0,2025-12-23T19:29:49.505894,2025-12-23T19:34:46.377091,1,-1
562,none,none,benign,realistic,titanicbrewery.co.uk,21,21,100.0,297.428085565567,0,2025-12-23T19:29:50.080690,2025-12-23T19:34:47.508775,1,-1
563,none,none,benign,realistic,companyshopgroup.co.uk,26,26,100.0,277.9677538871765,0,2025-12-23T19:29:50.642634,2025-12-23T19:34:28.610388,1,-1
564,none,none,benign,realistic,cloud.swtor.com,25,25,100.0,294.1987130641937,0,2025-12-23T19:29:51.414752,2025-12-23T19:34:45.613465,1,-1
565,none,none,benign,realistic,weg.wiki,26,26,100.0,286.0341708660126,0,2025-12-23T19:29:52.228757,2025-12-23T19:34:38.262928,1,-1
566,none,none,benign,realistic,fyfgb6l5.io,23,23,100.0,285.3274190425873,0,2025-12-23T19:29:54.738364,2025-12-23T19:34:40.065783,1,-1
