tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries
877,0,0.41379310344827586,0.41379310344827586,0.10344827586206896,,0.3448275862068966,,,,19.448275862068964,0,2,29
878,0,0.52,0.52,0.08,,0.28,,,,21,0,1,25
879,0,0.3448275862068966,0.3448275862068966,0.06896551724137931,,0.5172413793103449,,,,20.586206896551722,0,8,29
880,0,0.24,0.24,0.24,,0.24,,,,21,1,3,25
881,0,0.5,0.5,0.13333333333333333,,0.3333333333333333,,,,21,0,1,30
882,0,0.3076923076923077,0.3076923076923077,0.10256410256410256,,0.46153846153846156,,,,21,0,5,39
883,0,0.4117647058823529,0.4117647058823529,0.058823529411764705,,0.4117647058823529,,,,21,0,3,34
884,0,0.3181818181818182,0.3181818181818182,0.13636363636363635,,0.4090909090909091,,,,21,0,1,22
885,0,0.44,0.44,0.12,,0.24,,,,23,0,19,25
886,0,0.25,0.25,0.15625,,0.46875,,,,21.0625,1,6,32
887,0,0.35714285714285715,0.35714285714285715,0.21428571428571427,,0.21428571428571427,,,,21,0,3,28
888,0,0.19230769230769232,0.19230769230769232,0.038461538461538464,,0.5,,,,21.23076923076923,1,6,26
889,0,0.35,0.35,0.15,,0.4,,,,21,0,1,40
890,0,0.375,0.375,0.125,,0.40625,,,,25.25,4,15,32
891,0,0.3,0.3,0.13333333333333333,,0.4,,,,21,0,1,30
892,0,0.2608695652173913,0.2608695652173913,0.043478260869565216,,0.6086956521739131,,,,23,0,16,23
893,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,,0.42857142857142855,,,,21,0,18,21
894,0,0.3611111111111111,0.3611111111111111,0.08333333333333333,,0.4166666666666667,,,,21,0,1,36
895,0,0.44,0.44,0.16,,0.28,,,,21,0,4,25
896,0,0.3888888888888889,0.3888888888888889,0.05555555555555555,,0.4444444444444444,,,,21,0,1,18
897,0,0.34285714285714286,0.34285714285714286,0.08571428571428572,,0.45714285714285713,,,,20.142857142857142,1,7,35
898,0,0.4230769230769231,0.4230769230769231,0.038461538461538464,,0.2692307692307692,,,,21,0,2,26
899,0,0.3548387096774194,0.3548387096774194,0.1935483870967742,,0.2903225806451613,,,,24.967741935483872,4,11,31
900,0,0.25,0.25,0.03571428571428571,,0.5714285714285714,,,,21,0,4,28
901,0,0.17647058823529413,0.17647058823529413,0.11764705882352941,,0.47058823529411764,,,,21,0,1,17
902,0,0.4,0.4,0.1,,0.36666666666666664,,,,21,0,2,30
903,0,0.53125,0.53125,0.09375,,0.28125,,,,21,0,17,32
