tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
877,none,none,benign,realistic,pixel-vx7195bk5hi6.amazonads.com,28,28,100.0,296.9496338367462,0,2026-01-03T20:06:59.002347,2026-01-03T20:11:55.951980,1,-1
878,none,none,benign,realistic,9063233.fls.doubleclick.net,22,22,100.0,283.20502161979675,0,2026-01-03T20:06:59.560287,2026-01-03T20:11:42.765308,1,-1
879,none,none,benign,realistic,esp8266-d475cfd3.local,29,29,100.0,287.17400217056274,0,2026-01-03T20:06:59.891082,2026-01-03T20:11:47.065084,1,-1
880,none,none,benign,realistic,f6df60wji7ykyjw8u73.net,17,17,100.0,296.3224802017212,0,2026-01-03T20:07:00.452694,2026-01-03T20:11:56.775175,1,-1
881,none,none,benign,realistic,arvahost.com,32,32,100.0,297.00163197517395,0,2026-01-03T20:07:01.104407,2026-01-03T20:11:58.106039,1,-1
882,none,none,benign,realistic,ivory.co.uk,16,16,100.0,289.8809640407562,0,2026-01-03T20:07:01.750576,2026-01-03T20:11:51.631541,1,-1
883,none,none,benign,realistic,100mile.co.kr,22,21,95.45454545454545,278.05657386779785,0,2026-01-03T20:07:03.036760,2026-01-03T20:11:41.093333,1,-1
884,none,none,benign,realistic,tplink-5f678ce8.home,23,23,100.0,286.0080358982086,0,2026-01-03T20:07:03.091111,2026-01-03T20:11:49.099147,1,-1
885,none,none,benign,realistic,beacon-8wriqsr9db4z.msft.com,26,26,100.0,294.0388162136078,0,2026-01-03T20:07:03.501985,2026-01-03T20:11:57.540802,1,-1
886,none,none,benign,realistic,zdegyywiraecre.xyz,30,30,100.0,281.8330891132355,0,2026-01-03T20:07:03.619156,2026-01-03T20:11:45.452245,1,-1
887,none,none,benign,realistic,mc.ntg.co,31,31,100.0,277.25800108909607,0,2026-01-03T20:07:03.750568,2026-01-03T20:11:41.008569,1,-1
888,none,none,benign,realistic,13haber.com,19,19,100.0,269.46950912475586,0,2026-01-03T20:07:04.422537,2026-01-03T20:11:33.892046,1,-1
