tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries
877,0,0.21428571428571427,0.21428571428571427,0.0,,0.6071428571428571,,,,21,1,5,28
878,0,0.5454545454545454,0.5454545454545454,0.13636363636363635,,0.22727272727272727,,,,22.772727272727273,1,8,22
879,0,0.1724137931034483,0.1724137931034483,0.27586206896551724,,0.41379310344827586,,,,23,0,22,29
880,0,0.29411764705882354,0.29411764705882354,0.11764705882352941,,0.47058823529411764,,,,21,0,1,17
881,0,0.28125,0.28125,0.09375,,0.5,,,,21,0,3,32
882,0,0.3125,0.3125,0.125,,0.3125,,,,21,0,1,16
883,0,0.5454545454545454,0.5454545454545454,0.0,,0.36363636363636365,,,,22.136363636363637,1,12,22
884,0,0.30434782608695654,0.30434782608695654,0.043478260869565216,,0.5217391304347826,,,,21,0,18,23
885,0,0.4230769230769231,0.4230769230769231,0.0,,0.4230769230769231,,,,21,0,1,26
886,0,0.3,0.3,0.06666666666666667,,0.36666666666666664,,,,21,0,1,30
887,0,0.45161290322580644,0.45161290322580644,0.0967741935483871,,0.3870967741935484,,,,21,0,5,31
888,0,0.15789473684210525,0.15789473684210525,0.10526315789473684,,0.5263157894736842,,,,21,0,1,19
889,0,0.4857142857142857,0.4857142857142857,0.11428571428571428,,0.2571428571428571,,,,21,0,1,35
890,0,0.32558139534883723,0.32558139534883723,0.06976744186046512,,0.37209302325581395,,,,21.3953488372093,2,7,43
891,0,0.24,0.24,0.08,,0.56,,,,21,0,17,25
892,0,0.25806451612903225,0.25806451612903225,0.1935483870967742,,0.3870967741935484,,,,21,0,3,31
893,0,0.42857142857142855,0.42857142857142855,0.17857142857142858,,0.35714285714285715,,,,21.464285714285715,2,4,28
894,0,0.3103448275862069,0.3103448275862069,0.1724137931034483,,0.4482758620689655,,,,21,0,2,29
895,0,0.391304347826087,0.391304347826087,0.0,,0.4782608695652174,,,,21.652173913043477,2,13,23
896,0,0.2,0.2,0.2,,0.35,,,,21,0,1,20
897,0,0.2631578947368421,0.2631578947368421,0.10526315789473684,,0.5263157894736842,,,,21,0,19,19
898,0,0.2962962962962963,0.2962962962962963,0.037037037037037035,,0.5185185185185185,,,,21,0,4,27
899,0,0.29411764705882354,0.29411764705882354,0.08823529411764706,,0.5,,,,21,0,3,34
900,0,0.391304347826087,0.391304347826087,0.17391304347826086,,0.34782608695652173,,,,21.565217391304348,2,4,23
901,0,0.36363636363636365,0.36363636363636365,0.06060606060606061,,0.3939393939393939,,,,21,0,1,33
902,0,0.2903225806451613,0.2903225806451613,0.0967741935483871,,0.5483870967741935,,,,21,0,2,31
903,0,0.3333333333333333,0.3333333333333333,0.09090909090909091,,0.48484848484848486,,,,21,0,1,33
904,0,0.4444444444444444,0.4444444444444444,0.1388888888888889,,0.25,,,,22.97222222222222,1,23,36
905,0,0.47619047619047616,0.47619047619047616,0.09523809523809523,,0.3333333333333333,,,,21,0,18,21
906,0,0.3076923076923077,0.3076923076923077,0.038461538461538464,,0.4230769230769231,,,,21,1,5,26
907,0,0.3684210526315789,0.3684210526315789,0.0,,0.42105263157894735,,,,23.105263157894736,1,6,19
