tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries
877,0,0.45454545454545453,0.45454545454545453,0.13636363636363635,,0.3181818181818182,,,,21.59090909090909,2,2,22
878,0,0.38461538461538464,0.38461538461538464,0.11538461538461539,,0.4230769230769231,,,,21,0,1,26
879,0,0.2903225806451613,0.2903225806451613,0.0967741935483871,,0.41935483870967744,,,,21,0,2,31
880,0,0.34615384615384615,0.34615384615384615,0.0,,0.46153846153846156,,,,21,0,17,26
881,0,0.5769230769230769,0.5769230769230769,0.038461538461538464,,0.2692307692307692,,,,21,0,4,26
882,0,0.36,0.36,0.08,,0.28,,,,21.12,0,1,25
883,0,0.28205128205128205,0.28205128205128205,0.10256410256410256,,0.5641025641025641,,,,21,0,12,39
884,0,0.35294117647058826,0.35294117647058826,0.058823529411764705,,0.5,,,,23,0,23,34
885,0,0.35294117647058826,0.35294117647058826,0.058823529411764705,,0.5294117647058824,,,,21,0,4,17
886,0,0.3,0.3,0.06666666666666667,,0.4666666666666667,,,,23.266666666666666,1,8,30
887,0,0.6551724137931034,0.6551724137931034,0.13793103448275862,,0.20689655172413793,,,,21,0,2,29
888,0,0.41379310344827586,0.41379310344827586,0.10344827586206896,,0.3793103448275862,,,,23,0,21,29
889,0,0.27586206896551724,0.27586206896551724,0.06896551724137931,,0.4827586206896552,,,,21.551724137931036,2,6,29
890,0,0.2962962962962963,0.2962962962962963,0.1111111111111111,,0.5185185185185185,,,,21,0,18,27
891,0,0.5,0.5,0.05555555555555555,,0.3333333333333333,,,,21,0,1,18
892,0,0.43478260869565216,0.43478260869565216,0.043478260869565216,,0.43478260869565216,,,,21,1,4,23
893,0,0.2857142857142857,0.2857142857142857,0.07142857142857142,,0.5357142857142857,,,,21,0,3,28
894,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,,0.6111111111111112,,,,21,1,3,18
895,0,0.2727272727272727,0.2727272727272727,0.3181818181818182,,0.13636363636363635,,,,21,1,1,22
896,0,0.2857142857142857,0.2857142857142857,0.09523809523809523,,0.47619047619047616,,,,21,0,1,21
897,0,0.35,0.35,0.2,,0.45,,,,21,0,1,20
898,0,0.5142857142857142,0.5142857142857142,0.11428571428571428,,0.2857142857142857,,,,21.685714285714287,2,13,35
899,0,0.4074074074074074,0.4074074074074074,0.037037037037037035,,0.37037037037037035,,,,21,0,1,27
900,0,0.26666666666666666,0.26666666666666666,0.03333333333333333,,0.5,,,,23,0,19,30
901,0,0.2903225806451613,0.2903225806451613,0.0967741935483871,,0.45161290322580644,,,,21,0,5,31
902,0,0.28,0.28,0.12,,0.52,,,,21,0,18,25
903,0,0.35294117647058826,0.35294117647058826,0.058823529411764705,,0.4117647058823529,,,,21,0,3,17
904,0,0.46153846153846156,0.46153846153846156,0.038461538461538464,,0.46153846153846156,,,,21,1,8,26
905,0,0.3888888888888889,0.3888888888888889,0.16666666666666666,,0.2777777777777778,,,,23,0,14,18
906,0,0.5757575757575758,0.5757575757575758,0.0,,0.36363636363636365,,,,21,0,25,33
907,0,0.34375,0.34375,0.15625,,0.375,,,,21,0,5,32
908,0,0.5172413793103449,0.5172413793103449,0.10344827586206896,,0.27586206896551724,,,,21,0,6,29
909,0,0.3,0.3,0.15,,0.375,,,,21,0,1,40
910,0,0.4074074074074074,0.4074074074074074,0.07407407407407407,,0.3333333333333333,,,,21,1,3,27
911,0,0.3225806451612903,0.3225806451612903,0.0,,0.45161290322580644,,,,21,0,8,31
912,0,0.2692307692307692,0.2692307692307692,0.07692307692307693,,0.4230769230769231,,,,21,0,3,26
913,0,0.2619047619047619,0.2619047619047619,0.09523809523809523,,0.5,,,,21,0,23,42
914,0,0.34782608695652173,0.34782608695652173,0.08695652173913043,,0.4782608695652174,,,,23.130434782608695,1,8,23
915,0,0.4,0.4,0.075,,0.375,,,,21.475,2,7,40
916,0,0.4642857142857143,0.4642857142857143,0.07142857142857142,,0.42857142857142855,,,,21,0,1,28
917,0,0.4,0.4,0.16,,0.32,,,,21,0,1,25
918,0,0.2727272727272727,0.2727272727272727,0.09090909090909091,,0.5909090909090909,,,,21,0,16,22
919,0,0.35294117647058826,0.35294117647058826,0.11764705882352941,,0.4117647058823529,,,,23,0,25,34
920,0,0.2222222222222222,0.2222222222222222,0.14814814814814814,,0.37037037037037035,,,,21,0,6,27
921,0,0.2857142857142857,0.2857142857142857,0.07142857142857142,,0.4642857142857143,,,,21,0,19,28
922,0,0.3157894736842105,0.3157894736842105,0.15789473684210525,,0.21052631578947367,,,,21,0,14,19
923,0,0.5185185185185185,0.5185185185185185,0.1111111111111111,,0.3333333333333333,,,,21,0,2,27
